EquipmentSystemCode,EquipmentName,region,GovName,CityName,HospitalName,EquipmentCondition,EquipmentStatus,DepartmentName,EquipmentOrgin,ManufacturerName,VendorName,EquipmentPurchaseCost,EquipmentPurchaseDate,EquipmentInstallDate,EquipmentExpectedLifeTime,EquipmentWarrantyExpiresDate
a6a6f008-2ccc-460f-96a3-f63118fd599c,"Monitoring Systems, Physiologic",الإسكندرية/ الساحل,الإسكندرية,الجمرك,79 Hospital,AsBuild,Working,Endoscopic Department,Egypt,EDAN,NA,9000,3/25/2013,8/1/2016,8/1/2026,8/1/2026
a842af6d-dc81-467f-8248-d63474d8bef5,"Electrocardiographs Multichannel, Noninterpretive",الإسكندرية/ الساحل,الإسكندرية,الجمرك,79 Hospital,AsBuild,Working,Liver ICU,Egypt,Fukuda,NA,10500,4/2/2013,1/1/2014,1/1/2024,1/1/2024
a91d5a28-9203-44de-af9d-f154c13d7e23,"""Microscopes, Light, Laboratory, Brightfield""",الإسكندرية/ الساحل,الإسكندرية,الجمرك,23 Hospital,AsBuild,Working,Blood bank,NA,labomed,NA,3950,1/29/2015,1/29/2015,1/29/2020,1/29/2020
aa6bbec3-46bc-435b-9aa8-89bd2a31b94d,"Incubators, Infant, Transport",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Not Working,مبتسرين,NA,JULONG SANYO,NA,8000,7/4/2012,7/4/2012,7/4/2017,7/4/2017
ab9e0864-f648-48fe-bed9-5cf1e31f0ca7,"Endoscopes, Video Camera",الإسكندرية/ الساحل,الإسكندرية,الجمرك,79 Hospital,AsBuild,Working,Endoscopic Department,Egypt,Olympus,NA,112500,4/2/2013,1/1/2000,1/1/2010,1/1/2010
AE02B55E-CB1D-40CC-A2B6-4393F0D7357A,"Stretchers, Fixed-Height",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,Biomedical Department,NA,NA,NA,15000,11/5/2014,11/5/2014,,
ae79b365-5d65-4e0f-9d40-1bf714bf032b,Syringe Pumps,الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Not Working,مبتسرين,NA,Fresenius,NA,8000,1/1/2014,1/1/2014,1/1/2019,1/1/2019
AFFC8E7F-94A3-469B-A542-CDAC35073FAA,"View Boxes, X-Ray",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,Biomedical Department,NA,Local,NA,300,11/5/2014,11/5/2014,,
b21d965e-2bac-4a41-a21a-a4f5b90665cb,Bilirubinometers,الإسكندرية/ الساحل,الإسكندرية,الجمرك,23 Hospital,AsBuild,Working,Neonates,NA,DRAGER,NA,35000,8/27/2015,8/27/2015,8/27/2020,8/27/2020
b393bcb6-9bd7-45a4-9219-a5a974c4761b,"Infusion Pumps, General-Purpose",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,مبتسرين,NA,SHENKE MEDICAL,NA,7000,2/1/2014,2/1/2014,2/1/2019,2/1/2019
B3D59BBC-5F37-45AF-BEC0-EA3B08B793E2,"View Boxes, X-Ray",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,Biomedical Department,NA,Local,NA,300,11/5/2014,11/5/2014,,
b55c6528-9cc0-49bd-a823-fcff098f4511,Syringe Pumps,الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Not Working,عنايه,NA,Fresenius,NA,8000,12/17/2014,12/17/2014,,
b58b4e06-24ec-4228-87c6-2237c8e0682b,"Incubators, Infant, Transport",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Not Working,مبتسرين,NA,Local,NA,8000,7/12/2015,7/12/2015,7/12/2020,7/12/2020
b5bce10f-4e13-45c2-8098-9d1bc369329e,Electrocardiographs Single-Channel,الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Need Repair,عيادات,NA,EDAN,NA,7352,12/17/2014,12/17/2014,,
b604111b-4214-45af-b963-05b9154f51ee,"Monitoring Systems, Physiologic",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Not Working,طوارئ,NA,MINDRAY - Datascope,NA,52000,1/18/2013,1/18/2013,1/18/2018,1/18/2018
b6de34cd-377d-4837-97a3-6953ce0e4da3,"X-Ray Radiographic Units, Mobile",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,مبتسرين,NA,Toshiba,NA,179000,12/17/2014,12/17/2014,,
b7a47a00-b352-4d67-b541-47bfa3507f56,"Monitoring Systems, Physiologic",الإسكندرية/ الساحل,الإسكندرية,الجمرك,23 Hospital,AsBuild,Working,استقبال,NA,NIHON KOHDEN,NA,30000,1/28/2015,1/28/2015,1/28/2020,1/28/2020
b8af00eb-f5d2-43fd-9d02-95696ce9d57a,"Defibrillators, External, Automated",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,عنايه,NA,Schiller,NA,54600,12/17/2014,12/17/2014,,
b987f724-a6de-4796-b676-3393d9e3767b,"Monitoring Systems, Physiologic",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Not Working,طوارئ,NA,MINDRAY - Datascope,NA,52000,1/18/2013,1/18/2013,1/18/2018,1/18/2018
b99e924d-cae9-4b4f-9b9d-70bc3f1ed310,"Monitoring Systems, Physiologic",الإسكندرية/ الساحل,الإسكندرية,الجمرك,79 Hospital,AsBuild,Working,ICU 1,Egypt,NBS biotec,NA,6700,12/28/2012,9/13/2011,9/13/2021,9/13/2021
b9b47307-d0ca-4a17-ace3-37c1b2c2d2d4,Beds Electric General,الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Not Working,عناية مركزه,NA,BMA,NA,25000,2/18/2013,2/18/2013,2/18/2018,2/18/2018
BC8D7EB2-1D4E-4AC6-8565-ED0C107F8AD7,Amalgamators,الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,Biomedical Department,NA,IVOCLAR VIVADENT,NA,6250,11/5/2014,11/5/2014,,
BD229E19-FE92-4DC8-BA7A-C84A120125F9,"Sealers, Heat",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,Biomedical Department,NA,Local,NA,2000,11/5/2014,11/5/2014,,
befb01db-ccf8-44ff-89cf-9ffcc71e0365,"Monitoring Systems, Physiologic",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Not Working,عمليات,NA,MINDRAY - Datascope,NA,95000,12/9/2013,12/9/2013,12/9/2018,12/9/2018
c01f9788-ed5b-4013-9257-8ec4a4e7ec45,"Monitoring Systems, Physiologic",الإسكندرية/ الساحل,الإسكندرية,الجمرك,23 Hospital,AsBuild,Working,Catheterization,NA,Datascope,NA,52250,2/4/2014,2/4/2014,2/4/2019,2/4/2019
c13252af-5547-4be7-86e4-74ac39433476,"Incubators, Infant, Transport",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Not Working,مبتسرين,NA,Ohmeda,NA,56000,10/9/2012,10/9/2012,10/9/2017,10/9/2017
C157C23B-26DB-4E4F-9910-BAAED5DB0BDF,"View Boxes, X-Ray",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,Biomedical Department,NA,Local,NA,300,11/5/2014,11/5/2014,,
C32A27F3-F9CA-49B2-A2B6-EECCE00C692E,Lights Examination Ceiling Mounted,الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,Biomedical Department,NA,Berchtold,NA,50000,11/5/2014,11/5/2014,,
c509485b-323e-4ee0-8c0a-ea88adca1457,C-Arm Radiographic/Fluoroscopic,الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Not Working,عمليات,NA,GE OEC,NA,600000,4/1/2015,4/1/2015,4/1/2020,4/1/2020
c5c452f1-b33a-4eb9-87c7-ac9f527b904c,Beds Electric General,الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,طوارئ,NA,BMA,NA,25000,2/18/2013,2/18/2013,2/18/2018,2/18/2018
c64c04d4-ac01-43d8-a45d-c79d53e0d652,"Ventilators, Transport",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Need Repair,طوارئ,NA,Draeger,NA,70000,12/17/2014,12/17/2014,,
c6511bf5-53c8-411f-b34b-818d744f7ac0,Biological Safety Cabinets,الإسكندرية/ الساحل,الإسكندرية,الجمرك,79 Hospital,AsBuild,Working,PCR,Egypt,Nuaire,NA,72500,4/2/2013,8/8/2008,8/8/2018,8/8/2018
C73772E1-DA39-4F1F-BADF-3C346115B7EF,"View Boxes, X-Ray",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,Biomedical Department,NA,Local,NA,300,11/5/2014,11/5/2014,,
c74430fe-9550-4445-9403-505f8e2409d6,"Monitoring Systems, Physiologic",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Need Repair,طوارئ,NA,MINDRAY - Datascope,NA,52000,1/28/2013,1/28/2013,1/28/2018,1/28/2018
c8bc757a-d493-4f3b-bfd6-8ecfe687b16f,"Lights Surgical, General",الإسكندرية/ الساحل,الإسكندرية,الجمرك,23 Hospital,AsBuild,Working,Operation room,NA,Martin,NA,0,9/30/2015,9/30/2015,9/30/2020,9/30/2020
c9b625dd-66a5-4e28-a1df-2d433a2352d9,Gastroscopes,الإسكندرية/ الساحل,الإسكندرية,الجمرك,79 Hospital,AsBuild,Working,Endoscopic Department,Egypt,Olympus,NA,147700,4/2/2013,6/15/2013,6/15/2023,6/15/2023
cb3ff547-a934-4f10-8091-3f62ae561d24,Gastroscopes,الإسكندرية/ الساحل,الإسكندرية,الجمرك,79 Hospital,AsBuild,Working,Endoscopic Department,Egypt,Olympus,NA,130000,4/2/2013,10/1/2013,10/1/2023,10/1/2023
CE3E4152-973D-4E77-80F9-45E670045929,"Monitors, Screen",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,Biomedical Department,NA,Elo Touch Systems,NA,0,11/5/2014,11/5/2014,,
cf7caf7a-2867-4181-b7fa-5f255ea5ed84,Electrocardiographs Single-Channel,الإسكندرية/ الساحل,الإسكندرية,الجمرك,23 Hospital,AsBuild,Working,العناية الوسطية,NA,NIHON KOHDEN,NA,12000,5/18/2013,5/18/2013,5/18/2018,5/18/2018
d030353c-7b7d-4122-a773-26cf67eb7e2e,"Monitoring Systems, Physiologic",الإسكندرية/ الساحل,الإسكندرية,الجمرك,79 Hospital,AsBuild,Working,Liver ICU,Egypt,EDAN,NA,10000,4/2/2013,1/1/2000,1/1/2010,1/1/2010
d51c3c95-2684-43ce-82c1-e51e784f761f,"Aspirators, Surgical",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Not Working,عمليات,NA,Hersill,NA,11900,2/18/2013,2/18/2013,2/18/2018,2/18/2018
d6665571-8d7c-4d37-b61b-5db5e50bdaef,"Monitoring Systems, Physiologic",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,طوارئ,NA,MINDRAY - Datascope,NA,52000,1/28/2013,1/28/2013,1/28/2018,1/28/2018
d681ed6e-d10a-4256-b965-9851da3299ba,Lights Examination Ceiling Mounted,الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,عمليات,NA,Berchtold,NA,121000,6/19/2013,6/19/2013,6/19/2018,6/19/2018
d760d479-06e9-4f66-8135-54dbd42b1041,"Microscopes, Light, Laboratory, Brightfield",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Not Working,معمل,NA,lediii,NA,6000,12/9/2015,12/9/2015,12/9/2020,12/9/2020
d95c7130-44fa-47a2-ba74-80f4fbd4f53a,"Centrifuges Tabletop, High-Speed",الإسكندرية/ الساحل,الإسكندرية,الجمرك,79 Hospital,AsBuild,Working,PCR,Egypt,hermile,NA,17000,3/25/2013,4/2/2008,4/2/2018,4/2/2018
03D99037-E43E-4B4A-9942-A8E66E62EFBA,Syringe Pumps,القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Under Maintenance,Neonate,NA,B.Braun,NA,6693.75,10/23/2014,10/23/2014,,
03DDABFE-3357-4C7A-9C4D-0858B967798A,"Sterilizing Units, Plasma",القاهرة الكبرى,القاهرة,البساتين,Mataraya Teaching Hospital,AsBuild,Working,التعقيم,NA,ASP,NA,150000,10/23/2014,10/23/2014,,
0F26CE07-448F-4594-B260-8CC42CC73913,"Monitoring Systems, Physiologic",القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,2nd OR,NA,SPACE LAB,NA,57750,10/23/2014,10/23/2014,,
0F2DF478-053F-4F2C-A018-C0B01E4D1B8A,"System Controller, 8 Monitors",القاهرة الكبرى,القاهرة,البساتين,40 Hospital,AsBuild,Working,Biomedical Dempartments,NA,Panasonic,NA,0,11/1/2014,11/1/2014,,
0F4E10A5-F318-49D9-A150-D9D80B3EB791,"Washer, Decontaminators",القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,3rd OR,NA,Steris,NA,78750,10/23/2014,10/23/2014,,
0F6F2533-7AB6-4C6D-A690-56333173C37B,"Aspirators, Endoscopic Irrigation",القاهرة الكبرى,القاهرة,البساتين,40 Hospital,AsBuild,Working,Biomedical Dempartments,NA,Olympus,NA,0,11/1/2014,11/1/2014,,
0fd6dd1a-3324-438b-8c40-fdbd0ad07d67,Tissue Processors,القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,Laboratoty,NA,Moss instrument,NA,4961.46,3/24/2014,3/24/2014,3/24/2019,3/24/2019
0ff48ade-1681-40d8-adf8-d7bac6117d81,"Electrosurgical Units, Monopolar/Bipolar",القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,OR,NA,VALLEY LAB,NA,7135.13,1/1/2011,1/1/2011,1/1/2016,1/1/2016
2550EC92-4B36-42B1-9AEA-41DC00A6CD50,Hemodialysis Units,القاهرة الكبرى,القاهرة,البساتين,40 Hospital,AsBuild,Working,Hemodialysis Units,NA,Fresenius,NA,83790,11/1/2014,11/1/2014,,
261A1C23-99A9-4C40-926F-1BA31F6E9C83,"Monitoring Systems, Physiologic",القاهرة الكبرى,القاهرة,البساتين,40 Hospital,AsBuild,Working,Major Operations Department,NA,Nellcor,NA,44625,11/1/2014,11/1/2014,,
271649AB-A0F9-481F-B471-0D70F5E3F9B9,Water Baths,القاهرة الكبرى,القاهرة,البساتين,24 Hospital,AsBuild,Working,معمل,NA,Bunsen,NA,11250,10/30/2014,10/30/2014,,
2729E65D-EEA2-4C8F-A9BB-C1A3C01DD717,"Shaker Platlet, Blood Bank",القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,Blood bank,NA,HELMER,NA,54297.63,10/23/2014,10/23/2014,,
27a066ff-9e46-4b84-9aa7-38b56bc8eed8,"Tables, Operating",القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,OR,NA,Mizuho,NA,22832.71,5/13/2014,5/13/2014,5/13/2019,5/13/2019
27ADDF0B-7029-46DD-BC4E-CE73CEA5828C,"Ultrasound Scanning Systems, General-Purpose",القاهرة الكبرى,القاهرة,البساتين,Mataraya Teaching Hospital,AsBuild,Working,الصحة الانجابية,NA,Medison,NA,195000,10/23/2014,10/23/2014,,
DAE3B441-5670-446E-A47A-BE715372C252,Hemodialysis Units,الإسكندرية/ الساحل,الإسكندرية,الجمرك,21 Hospital,AsBuild,Working,Hemodialysis Units,NA,,NA,,12/1/2014,12/1/2014,,
dbf3c7af-b914-4a4c-98ce-8516cb1c243b,Beds Electric General,الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Need Repair,افاقه,NA,BMA,NA,25000,2/18/2013,2/18/2013,2/18/2018,2/18/2018
dc418774-9782-45b9-8f38-c5eb2076b3e7,"Washers, Microplate, ELISA",الإسكندرية/ الساحل,الإسكندرية,الجمرك,23 Hospital,AsBuild,Working,Blood bank,NA,OBDIA N.V,NA,22000,3/24/2015,3/24/2015,3/24/2020,3/24/2020
e128b294-33d0-4be6-b302-2d5950f3e79a,"Monitoring Systems, Physiologic",الإسكندرية/ الساحل,الإسكندرية,الجمرك,23 Hospital,AsBuild,Working,الافاقة,NA,NIHON KOHDEN,NA,30000,1/28/2015,1/28/2015,1/28/2020,1/28/2020
E2ABFE64-D1F6-4211-A78B-4961C3710F55,"Defibrillators, External, Automated",الإسكندرية/ الساحل,الإسكندرية,الجمرك,21 Hospital,AsBuild,Working,Emergency Department,NA,,NA,,12/1/2014,12/1/2014,,
e3d26e46-f692-48c7-87a0-a317f86fa64f,Syringe Pumps,الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,عناية مركزه,NA,Fresenius,NA,13000,10/18/2015,10/18/2015,10/18/2020,10/18/2020
e40c9b69-d39a-4ad8-a60b-20b5851aaba1,"Endoscopes, Video Camera",الإسكندرية/ الساحل,الإسكندرية,الجمرك,79 Hospital,AsBuild,Working,Endoscopic Department,Egypt,Fujinon,NA,432000,4/2/2013,8/24/2015,8/24/2025,8/24/2025
e523bbac-b285-460f-b0f2-d866cceefd2d,Beds Electric General,الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Not Working,عناية مركزه,NA,BMA,NA,25000,2/18/2013,2/18/2013,2/18/2018,2/18/2018
e59eab88-92e3-4f47-8bd3-08ce4c05d28e,"Monitoring Systems, Central Station",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,عناية مركزه,NA,MINDRAY - Datascope,NA,80000,2/12/2013,2/12/2013,2/12/2018,2/12/2018
e66d2924-063a-4424-a6ea-cf3bbbca7a5a,"Tables, Operating",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Not Working,عمليات الطوارى,NA,Schmitz,NA,70000,12/17/2014,12/17/2014,,
e6881d36-008f-4181-90ec-9732e6315aeb,Light Sources Fiberoptic  Flexible Endoscopic,الإسكندرية/ الساحل,الإسكندرية,الجمرك,79 Hospital,AsBuild,Working,Endoscopic Department,Egypt,Olympus,NA,83800,4/2/2013,5/15/2013,5/15/2023,5/15/2023
e6e6113c-4360-459d-8082-59bf1a5cc705,"Light Cure, Dental",الإسكندرية/ الساحل,الإسكندرية,الجمرك,23 Hospital,AsBuild,Working,اسنان,NA,LED CURING LIGHT,NA,850,1/25/2014,1/25/2014,1/25/2019,1/25/2019
e8a89837-091d-4829-89c8-749c6bf47345,"Lights Surgical, General",الإسكندرية/ الساحل,الإسكندرية,الجمرك,23 Hospital,AsBuild,Working,Operation room,NA,Martin,NA,118132,9/29/2015,9/29/2015,9/29/2020,9/29/2020
e941e2ae-fbfb-4d90-9c77-e31d8f590646,"Aspirators, Surgical",الإسكندرية/ الساحل,الإسكندرية,الجمرك,23 Hospital,AsBuild,Working,Operation room,NA,HOSPIVAC,NA,5000,9/4/2015,9/4/2015,9/4/2020,9/4/2020
e9cee8b1-e24b-4fe6-809f-52919d9a9de2,Syringe Pumps,الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Not Working,عناية مركزه,NA,LIFE PUNU,NA,3300,6/14/2015,6/14/2015,6/14/2020,6/14/2020
eadb084b-5eff-4331-9f72-e67926d3bc54,"Monitoring Systems, Physiologic",الإسكندرية/ الساحل,الإسكندرية,الجمرك,79 Hospital,AsBuild,Working,Liver ICU,Egypt,EDAN,NA,10000,4/2/2013,1/1/2000,1/1/2010,1/1/2010
ED03C468-F3C6-4A14-97EA-E1987FCF5349,"View Boxes, X-Ray",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,Biomedical Department,NA,Local,NA,300,11/5/2014,11/5/2014,,
ED6B15FC-208D-4765-BDA9-945755B020A1,Cutters,الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Not Working,Biomedical Department,NA,Minas,NA,2000,11/5/2014,11/5/2014,,
eda4657c-7956-4680-90e5-f2e056a68902,Syringe Pumps,الإسكندرية/ الساحل,الإسكندرية,الجمرك,79 Hospital,AsBuild,Working,Liver ICU,Egypt,B| BRAUN,NA,5909,12/28/2012,7/6/1905,7/6/1915,7/6/1915
edf51528-ddf7-4535-b944-e4b3d9682d6b,"Monitoring Systems, Physiologic",الإسكندرية/ الساحل,الإسكندرية,الجمرك,79 Hospital,AsBuild,Working,Liver ICU,Egypt,Mindray,NA,11000,12/28/2012,7/6/1905,7/6/1915,7/6/1915
f098d818-78c4-4da3-bc3b-7d0eb3105916,"Monitoring Systems, Physiologic",الإسكندرية/ الساحل,الإسكندرية,الجمرك,79 Hospital,AsBuild,Working,Liver ICU,Egypt,Mindray,NA,11000,4/2/2013,1/1/2000,1/1/2010,1/1/2010
f13a3194-2c57-46ab-8564-9a6f3659334e,"Aspirators, Surgical",الإسكندرية/ الساحل,الإسكندرية,الجمرك,23 Hospital,AsBuild,Working,Operation room,NA,HOSPIVAC,NA,5000,9/4/2015,9/4/2015,9/4/2020,9/4/2020
002A41E2-D54B-4509-9465-B234512303C8,"Phototherapy Units, Neonatal",القاهرة الكبرى,القاهرة,البساتين,24 Hospital,AsBuild,Working,المبتسرين,NA,GE,NA,18000,10/30/2014,10/30/2014,,
00317483-11A6-4F2E-80CB-D237E1CA1BC0,Endoscopy Video Camera,القاهرة الكبرى,القاهرة,البساتين,Mataraya Teaching Hospital,New,Working,Unknown,NA,Circon,NA,112500,10/23/2014,10/23/2014,,
00C545B3-970F-4354-BD59-8927F9893482,"Electrosurgical Units, Monopolar/Bipolar",القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,Gyn/Ob,NA,BERCHTOLD,NA,89189.13,10/23/2014,10/23/2014,,
00E23867-1BE3-49C4-8BDD-249D1C2DC823,Anesthesia Units,القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,3rd OR,NA,Drager,NA,267750,10/23/2014,10/23/2014,,
010BD1BD-48E0-489B-BD8B-C4F3D3E2660D,"Incubators, Laboratory, Thermocycling",القاهرة الكبرى,القاهرة,البساتين,24 Hospital,AsBuild,Working,معمل الاليزا,NA,TECAN,NA,37500,10/30/2014,10/30/2014,,
011129BC-530F-4189-B41B-11DF26EAC25B,"Endoscopy Video, Bronchoscopes",القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,ENDOSCOPE,NA,Pentax,NA,168000,10/23/2014,10/23/2014,,
